No	Title	VideoUrl	TimeStamp	Sentence	RowNumber	IsUsefulSentence	Key steps	Verb	Object(directly related with Verb)	Location	Time	Temperature	Other important phrase(like with	key_sentence_prediction
166	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	03:36.5	"and you just kind of push it a little bit get it into the right, places, you know, obviously terribly is if you need to that looks , good."	34	0								0
167	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	03:45.2	"let 's go ahead and pop this in the oven, so in the interest of full disclosure."	35	1	pop pizza in oven	pop	pizza	oven				1
168	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	03:51.1	"i put my margarita pizza together without putting any fresh tomatoes on it, which is not what i want to do."	36	0								0
169	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	03:57.7	"i had actually already put it in the oven, when i realized that i spotted the tomatoes not a big deal, and you just grab it out of the oven and layer tomatoes down there nobody is going to know."	37	0								1
170	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:09.3	"they went on late let me just pop that right back in the oven, and we should be good to go in a few minutes."	38	0								0
171	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:14.8	so here 's my pizza.	39	0								0
172	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:16.3	margherita just pulled out of the oven.	40	0								0
173	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:19.3	i actually kept it on the pizza stone.	41	1	keep it on pizza stone	keep	pizza	on pizza stone				0
174	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:21.8	that 's a that 's something i normally do and let it actually cool down on the stone.	42	0								1
175	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:26.1	i find that keeps the crust nice and crispy and this one.	43	0								0
176	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:31.0	i do n't know if you can tell on camera.	44	0								0
177	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:32.4	"but if you do like that, the top kind of jiggles a little bit totally fine totally normal, just means it needs to rest calm down, solidify a little bit."	45	0								1
178	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:41.1	but i 've got a perfect little pizza here.	46	0								0
179	pizza marghetta	https://www.youtube.com/watch?v=KCIGy7lt_Og	04:44.1	hope you make it and i 'll see you next time on no recipe required.	47	0								0
180	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	00:01.3	"today , i 'm making kung pao chicken."	0	0								0
181	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	00:03.0	"and i 'm using a recipe from the book land of plenty, and i 'll be sure to include a link to a recipe now."	1	0								0
182	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	00:09.8	"the first thing i 'm going to do so, i want to make my marinade."	2	1	make marinade	make	marinade					0
183	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	00:12.7	"i have some water in the bowl, a little bit of salt i have some rice wine, some light soy sauce, some corn starch mix."	3	0								1
184	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	00:46.8	put it on the chicken.	4	1	put it on the chicken	put	marinade	on chicken				1
185	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	00:50.9	give the chicken a good mix.	5	1	mix marinade and chicken	mix	"marinade,chicken"					1
186	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	00:58.1	here i got a little bit of water.	6	0								0
187	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	01:00.4	"oh , i 'm making my sauce now is what i 'm doing a little bit of lawyer."	7	0								0
188	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	01:04.1	"got , some sugar, there 's some corn."	8	0								0
189	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	01:07.1	starch some dark soy sauce.	9	0								1
190	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	01:22.3	"some light soy sauce i have some black vinegar, and this is one of the things, you really need for this dish as some sesame E oil mix."	10	0								0
191	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	01:42.8	"this up, set this aside until we need it later now."	11	0								0
192	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	01:54.2	i also have some peanuts.	12	0								0
193	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	01:56.9	these are dry.	13	0								0
194	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	01:58.0	"roasted peanuts, but their unsalted."	14	0								0
195	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	02:01.2	"i have some green onion, the white part, i have some garlic and ginger."	15	0								1
196	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	02:06.6	"i have some sichuan peppercorns in here in the bottom, and i also have some peppers."	16	0								1
197	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	02:11.0	"i cut dried peppers, i cut the ends off and took the seeds out."	17	0								1
198	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	02:14.8	all right so let 's go and get started.	18	0								0
199	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	02:18.1	"OK , i 'm heating up my wife, just i just turned it on."	19	1	heat up wife	heat up	wife					0
200	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	02:21.8	"so it 's not hot, yet i 'm going to put a little peanut oil in here be sure to swirl this around a little bit."	20	1	swirl peanut oil in wok	swirl	peanut oil	wok				1
201	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	02:37.4	"now i will put my chili 's in my szechuan, peppercorn in there, and as the oil in a pan heats up the nettle kind of seizing the oil a little bit."	21	1	"put cheese in szechuan, peppercorn"	put	cheese	"in szechuan, peppercorn"				1
202	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	02:47.6	"and we need to put just a little bit more oil in there, here we go start to see a little sizzle in there."	22	0								1
203	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	03:02.0	kind of move these around alright squid crank this up on high.	23	0								1
204	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	03:34.7	"OK , i 'm starting to see a little bit of smoke there when it will put our chicken."	24	0								0
205	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	03:40.6	"in course, will let our chicken just sit for a minute or two?"	25	0								0
206	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	03:55.6	"google head, and on top of our chicken will put our green onions garlic, in our ginger, hey, my chicken is just about done now."	26	1	add green onions garlic in ginger	add	green onions garlic	in ginger				1
207	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	04:31.2	what we 're going to do.	27	0								0
208	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	04:33.5	we 're going to clear sauce in here.	28	0								0
209	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	04:58.6	we also foot are peanuts in you can use chess shoes.	29	0								0
210	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	05:02.9	if you want to turn the heat off it will plate this up alright.	30	0								0
211	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	05:36.7	"let 's see, how it taste that 's really good anyway."	31	0								0
212	kung pao chicken	https://www.youtube.com/watch?v=4nxbRG6-sfw	05:43.7	hope you enjoy it.	32	0								0
213	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	00:00.6	"hi , i 'm holly food editor at my recipes, dot com dinner."	0	0								0
214	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	00:04.2	tonight will show you how to make a healthy and delicious supper in less than forty five minutes.	1	0								0
215	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	00:14.5	"kung pao chicken is one of my favorite, take out dishes."	2	0								0
216	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	00:17.8	"but with this recipe, i can make it at home in less than thirty minutes for lower calories, fat and sodium with the same authentic flavor."	3	0								0
217	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	00:26.3	i 'll start by browning my onions in dark sesame E.	4	1	brown onions in dark sesame oil	brown	onions	dark sesame oil				1
218	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	00:28.8	oil next saute garlic for about thirty seconds.	5	1	saute garlic for 30 seconds	saute	garlic		30 seconds			1
219	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	00:35.6	"that 's plenty of time for it to release its flavor, add one pound of chopped chicken thighs to the onion mixture and saute for about three minutes, while the chicken browns make the sauce combine water with soy sauce, cornstarch brown sugar ginger, and crushed."	6	1	saute chopped chicken	saute	chopped chicken 		three minutes			1
220	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	01:01.5	pepper them with these ingredients together until the sugar dissolves add the sauce to the pan and bring it to a boil.	7	1	bring sauce to a boil	boil	sauce					1
221	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	01:11.9	"once the sauce comes to a boil at red bell peppers and snow peas cookies for about two minutes, or until they are crisp, tender does n't this dish look better and more fresh than what you find in a restaurant."	8	1	add red bell peppers and snow peas	add	"red bell peppers, snow peas"		two minutes			0
222	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	01:29.8	finish it off by topping with chopped peanuts.	9	1	top with chopped peanuts	top with	chopped peanuts					1
223	kung pao chicken	https://www.youtube.com/watch?v=iEDDZvKZLMk	01:34.4	i hope you enjoy this recipe for your dinner tonight.	10	0								0
224	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:00.1	"today , we 're going to be cooking the world famous football cheating offer known as compiled chicken, the great thing about bombarding is the mild, sweet and sour taste, as well as the unique spiciness coming from the citron, peppercorns."	0	0								0
225	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:16.6	but enough with the talking.	1	0								0
226	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:17.5	let 's get straight into it.	2	0								0
227	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:18.5	step one ingredients chicken breast.	3	0								0
228	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:21.9	"cucumber leaks, peanuts, garlic ginger dried chilies, citron, peppercorns, vinegar sugar, dark soy sauce."	4	0								1
229	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:33.6	"cooking wine salt starch and some cooking oil, you can find the exact amount, the block."	5	0								0
230	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:39.8	"but feel free to adjust the recipe and make it your own by the way, you should be able to find all of these ingredients in any chinese grocery store around the world."	6	0								0
231	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:47.6	"step two preparation, take the chicken breast and ice."	7	0								1
232	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:51.3	it put it in a bowl with some wine and starch makes it with your hands and let it sit while you cut the cucumber and leaks into chunks.	8	1	put chicken breast in bowl with wine and starch; cut cucumber and leeks	put ;cut	"chicken breast ;cucumber, leeks"	bowl; 			with wine and starch; 	1
233	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	00:59.8	now crush the garlic slice and cut the ginger into fingernail sized pieces.	9	1	"crush the garlic slice, cut ginger"	crush;  cut	garlic slice; ginger					1
234	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	01:04.9	"next we prepare the sauce by mixing sugar vinegar, dark soy sauce, a little bit of cooking wine salt and starch together in a small boat step."	10	1	prepare sauce	prepare; mix	"sauce ;sugar, vinegar, dark soy sauce, cooking wine, salt, starch"					1
235	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	01:16.5	three cooking heat.	11	0								0
236	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	01:18.5	some oil in a walk at sichuan peppercorns and quick fry.	12	1	quick fry sichuan peppercorns	quick fry	sichuan peppercorns					0
237	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	01:21.7	so they can release their aroma after twenty to thirty seconds.	13	0								1
238	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	01:24.9	"remove them now at the pre marinated chicken stir fry until it turns white, my insite move."	14	1	"remove sichuan peppercorns, add and stir-fry chicken"	remove; add; stir-fry	sichuan peppercorns; chicken ;chicken					1
239	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	01:32.5	"it aside at chili ginger and garlic stir fry now, at cucumber leaks, peanuts and stir fry, again that 's button at least you add the sauce."	15	1	"stir-fry chili, ginger, garlic, cucumber, leeks, and peanuts"	stir-fry	"chili, ginger, garlic, cucumber, leeks, peanuts"					1
240	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	01:44.9	"remember to give it a quick stir before hence or the sugar, and starch wo n't be at the bottom of the bolt now."	16	1	stir sauce	stir	sauce					1
241	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	01:50.0	"stir fry it one last time, step for happiness of mouth congratulations."	17	0								1
242	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	01:55.9	you 've just cooked authentic converging enjoy it with a bowl of rice i hope you.	18	0								0
243	kung pao chicken	https://www.youtube.com/watch?v=c9ZOrhDUORs	02:03.6	"like this video, if you have any questions i 'll be happy to answer your comments down below, of course, feel free to drop by my youtube channel."	19	0								0
